player,url,year,team
Frank Selvy,https://www.basketball-reference.com/players/s/selvyfr01.html,1962,LAL
Lee Shaffer,https://www.basketball-reference.com/players/s/shaffle01.html,1962,SYR
Gene Shue,https://www.basketball-reference.com/players/s/shuege01.html,1962,DET
Adrian Smith,https://www.basketball-reference.com/players/s/smithad01.html,1962,CIN
Jack Twyman,https://www.basketball-reference.com/players/t/twymaja01.html,1962,CIN
Jerry West,https://www.basketball-reference.com/players/w/westje01.html,1962,LAL
Bob Wiesenhahn,https://www.basketball-reference.com/players/w/wiesebo01.html,1962,CIN
Wayne Yates,https://www.basketball-reference.com/players/y/yateswa01.html,1962,LAL
Dave Zeller,https://www.basketball-reference.com/players/z/zelleda01.html,1962,CIN
Dick Barnett,https://www.basketball-reference.com/players/b/barnedi01.html,1963,LAL
John Barnhill,https://www.basketball-reference.com/players/b/barnhjo01.html,1963,STL
Elgin Baylor,https://www.basketball-reference.com/players/b/bayloel01.html,1963,LAL
Zelmo Beaty,https://www.basketball-reference.com/players/b/beatyze01.html,1963,STL
Al Bianchi,https://www.basketball-reference.com/players/b/biancal01.html,1963,SYR
Bucky Bockhorn,https://www.basketball-reference.com/players/b/bockhbu01.html,1963,CIN
Bob Boozer,https://www.basketball-reference.com/players/b/boozebo01.html,1963,CIN
Bill Bridges,https://www.basketball-reference.com/players/b/bridgbi01.html,1963,STL
Len Chappell,https://www.basketball-reference.com/players/c/chapple01.html,1963,SYR
Larry Costello,https://www.basketball-reference.com/players/c/costela01.html,1963,SYR
Bob Cousy,https://www.basketball-reference.com/players/c/cousybo01.html,1963,BOS
Dave DeBusschere,https://www.basketball-reference.com/players/d/debusda01.html,1963,DET
Bob Duffy,https://www.basketball-reference.com/players/d/duffybo02.html,1963,STL
Walter Dukes,https://www.basketball-reference.com/players/d/dukeswa01.html,1963,DET
Leroy Ellis,https://www.basketball-reference.com/players/e/ellisle01.html,1963,LAL
Wayne Embry,https://www.basketball-reference.com/players/e/embrywa01.html,1963,CIN
Mike Farmer,https://www.basketball-reference.com/players/f/farmemi01.html,1963,STL
Bob Ferry,https://www.basketball-reference.com/players/f/ferrybo01.html,1963,DET
Dave Gambee,https://www.basketball-reference.com/players/g/gambeda01.html,1963,SYR
Hal Greer,https://www.basketball-reference.com/players/g/greerha01.html,1963,SYR
Cliff Hagan,https://www.basketball-reference.com/players/h/hagancl01.html,1963,STL
John Havlicek,https://www.basketball-reference.com/players/h/havlijo01.html,1963,BOS
Tom Hawkins,https://www.basketball-reference.com/players/h/hawkito01.html,1963,CIN
Tom Heinsohn,https://www.basketball-reference.com/players/h/heinsto01.html,1963,BOS
Ron Horn,https://www.basketball-reference.com/players/h/hornro01.html,1963,LAL
Bailey Howell,https://www.basketball-reference.com/players/h/howelba01.html,1963,DET
Hot Rod Hundley,https://www.basketball-reference.com/players/h/hundlho01.html,1963,LAL
Darrall Imhoff,https://www.basketball-reference.com/players/i/imhofda01.html,1963,DET
K.C. Jones,https://www.basketball-reference.com/players/j/joneskc01.html,1963,BOS
Sam Jones,https://www.basketball-reference.com/players/j/jonessa01.html,1963,BOS
Willie Jones,https://www.basketball-reference.com/players/j/joneswi01.html,1963,DET
Phil Jordon,https://www.basketball-reference.com/players/j/jordoph01.html,1963,STL
Red Kerr,https://www.basketball-reference.com/players/k/kerrre01.html,1963,SYR
Jim Krebs,https://www.basketball-reference.com/players/k/krebsji01.html,1963,LAL
Rudy LaRusso,https://www.basketball-reference.com/players/l/larusru01.html,1963,LAL
Jim Loscutoff,https://www.basketball-reference.com/players/l/loscuji01.html,1963,BOS
Kevin Loughery,https://www.basketball-reference.com/players/l/loughke01.html,1963,DET
Clyde Lovellette,https://www.basketball-reference.com/players/l/lovelcl01.html,1963,BOS
Jackie Moreland,https://www.basketball-reference.com/players/m/morelja01.html,1963,DET
Paul Neumann,https://www.basketball-reference.com/players/n/neumapa01.html,1963,SYR
Don Ohl,https://www.basketball-reference.com/players/o/ohldo01.html,1963,DET
Bud Olsen,https://www.basketball-reference.com/players/o/olsenbu01.html,1963,CIN
Bob Pettit,https://www.basketball-reference.com/players/p/pettibo01.html,1963,STL
Dave Piontek,https://www.basketball-reference.com/players/p/piontda01.html,1963,CIN
Frank Ramsey,https://www.basketball-reference.com/players/r/ramsefr01.html,1963,BOS
Hub Reed,https://www.basketball-reference.com/players/r/reedhu01.html,1963,CIN
Oscar Robertson,https://www.basketball-reference.com/players/r/roberos01.html,1963,CIN
Bill Russell,https://www.basketball-reference.com/players/r/russebi01.html,1963,BOS
Tom Sanders,https://www.basketball-reference.com/players/s/sandeto01.html,1963,BOS
Dolph Schayes,https://www.basketball-reference.com/players/s/schaydo01.html,1963,SYR
Ray Scott,https://www.basketball-reference.com/players/s/scottra01.html,1963,DET
Frank Selvy,https://www.basketball-reference.com/players/s/selvyfr01.html,1963,LAL
Lee Shaffer,https://www.basketball-reference.com/players/s/shaffle01.html,1963,SYR
Adrian Smith,https://www.basketball-reference.com/players/s/smithad01.html,1963,CIN
Dan Swartz,https://www.basketball-reference.com/players/s/swartda01.html,1963,BOS
Gene Tormohlen,https://www.basketball-reference.com/players/t/tormobu01.html,1963,STL
Jack Twyman,https://www.basketball-reference.com/players/t/twymaja01.html,1963,CIN
Chico Vaughn,https://www.basketball-reference.com/players/v/vaughch01.html,1963,STL
Chet Walker,https://www.basketball-reference.com/players/w/walkech01.html,1963,SYR
Ben Warley,https://www.basketball-reference.com/players/w/warlebe01.html,1963,SYR
Jerry West,https://www.basketball-reference.com/players/w/westje01.html,1963,LAL
Gene Wiley,https://www.basketball-reference.com/players/w/wileyge01.html,1963,LAL
Lenny Wilkens,https://www.basketball-reference.com/players/w/wilkele01.html,1963,STL
Jay Arnette,https://www.basketball-reference.com/players/a/arnetja01.html,1964,CIN
Al Attles,https://www.basketball-reference.com/players/a/attleal01.html,1964,SFW
Dick Barnett,https://www.basketball-reference.com/players/b/barnedi01.html,1964,LAL
John Barnhill,https://www.basketball-reference.com/players/b/barnhjo01.html,1964,STL
Elgin Baylor,https://www.basketball-reference.com/players/b/bayloel01.html,1964,LAL
Zelmo Beaty,https://www.basketball-reference.com/players/b/beatyze01.html,1964,STL
Al Bianchi,https://www.basketball-reference.com/players/b/biancal01.html,1964,PHI
Bucky Bockhorn,https://www.basketball-reference.com/players/b/bockhbu01.html,1964,CIN
Bill Bridges,https://www.basketball-reference.com/players/b/bridgbi01.html,1964,STL
Wilt Chamberlain,https://www.basketball-reference.com/players/c/chambwi01.html,1964,SFW
Larry Costello,https://www.basketball-reference.com/players/c/costela01.html,1964,PHI
Connie Dierking,https://www.basketball-reference.com/players/d/dierkco01.html,1964,PHI
Leroy Ellis,https://www.basketball-reference.com/players/e/ellisle01.html,1964,LAL
Wayne Embry,https://www.basketball-reference.com/players/e/embrywa01.html,1964,CIN
Mike Farmer,https://www.basketball-reference.com/players/f/farmemi01.html,1964,STL
Dave Gambee,https://www.basketball-reference.com/players/g/gambeda01.html,1964,PHI
Hal Greer,https://www.basketball-reference.com/players/g/greerha01.html,1964,PHI
Richie Guerin,https://www.basketball-reference.com/players/g/gueriri01.html,1964,STL
Cliff Hagan,https://www.basketball-reference.com/players/h/hagancl01.html,1964,STL
John Havlicek,https://www.basketball-reference.com/players/h/havlijo01.html,1964,BOS
Tom Hawkins,https://www.basketball-reference.com/players/h/hawkito01.html,1964,CIN
Tom Heinsohn,https://www.basketball-reference.com/players/h/heinsto01.html,1964,BOS
Wayne Hightower,https://www.basketball-reference.com/players/h/hightwa01.html,1964,SFW
Gary Hill,https://www.basketball-reference.com/players/h/hillga01.html,1964,SFW
K.C. Jones,https://www.basketball-reference.com/players/j/joneskc01.html,1964,BOS
Sam Jones,https://www.basketball-reference.com/players/j/jonessa01.html,1964,BOS
Red Kerr,https://www.basketball-reference.com/players/k/kerrre01.html,1964,PHI
Jim King,https://www.basketball-reference.com/players/k/kingji01.html,1964,LAL
Jim Krebs,https://www.basketball-reference.com/players/k/krebsji01.html,1964,LAL
Rudy LaRusso,https://www.basketball-reference.com/players/l/larusru01.html,1964,LAL
George Lee,https://www.basketball-reference.com/players/l/leege01.html,1964,SFW
Jim Loscutoff,https://www.basketball-reference.com/players/l/loscuji01.html,1964,BOS
Clyde Lovellette,https://www.basketball-reference.com/players/l/lovelcl01.html,1964,BOS
Jerry Lucas,https://www.basketball-reference.com/players/l/lucasje01.html,1964,CIN
Johnny McCarthy,https://www.basketball-reference.com/players/m/mccarjo01.html,1964,BOS
Tom Meschery,https://www.basketball-reference.com/players/m/meschto01.html,1964,SFW
Willie Naulls,https://www.basketball-reference.com/players/n/naullwi01.html,1964,BOS
Don Nelson,https://www.basketball-reference.com/players/n/nelsodo01.html,1964,LAL
Paul Neumann,https://www.basketball-reference.com/players/n/neumapa01.html,1964,PHI
Bud Olsen,https://www.basketball-reference.com/players/o/olsenbu01.html,1964,CIN
Bob Pettit,https://www.basketball-reference.com/players/p/pettibo01.html,1964,STL
Gary Phillips,https://www.basketball-reference.com/players/p/phillga01.html,1964,SFW
Frank Ramsey,https://www.basketball-reference.com/players/r/ramsefr01.html,1964,BOS
Hub Reed,https://www.basketball-reference.com/players/r/reedhu01.html,1964,LAL
Oscar Robertson,https://www.basketball-reference.com/players/r/roberos01.html,1964,CIN
Guy Rodgers,https://www.basketball-reference.com/players/r/rodgegu01.html,1964,SFW
Bill Russell,https://www.basketball-reference.com/players/r/russebi01.html,1964,BOS
Tom Sanders,https://www.basketball-reference.com/players/s/sandeto01.html,1964,BOS
Kenny Sears,https://www.basketball-reference.com/players/s/searske01.html,1964,SFW
Frank Selvy,https://www.basketball-reference.com/players/s/selvyfr01.html,1964,LAL
Lee Shaffer,https://www.basketball-reference.com/players/s/shaffle01.html,1964,PHI
Larry Siegfried,https://www.basketball-reference.com/players/s/siegfla01.html,1964,BOS
Adrian Smith,https://www.basketball-reference.com/players/s/smithad01.html,1964,CIN
Larry Staverman,https://www.basketball-reference.com/players/s/stavela01.html,1964,CIN
Tom Thacker,https://www.basketball-reference.com/players/t/thackto01.html,1964,CIN
Nate Thurmond,https://www.basketball-reference.com/players/t/thurmna01.html,1964,SFW
Gene Tormohlen,https://www.basketball-reference.com/players/t/tormobu01.html,1964,STL
Jack Twyman,https://www.basketball-reference.com/players/t/twymaja01.html,1964,CIN
Chico Vaughn,https://www.basketball-reference.com/players/v/vaughch01.html,1964,STL
Chet Walker,https://www.basketball-reference.com/players/w/walkech01.html,1964,PHI
Gerry Ward,https://www.basketball-reference.com/players/w/wardge01.html,1964,STL
Ben Warley,https://www.basketball-reference.com/players/w/warlebe01.html,1964,PHI
Jerry West,https://www.basketball-reference.com/players/w/westje01.html,1964,LAL
Gene Wiley,https://www.basketball-reference.com/players/w/wileyge01.html,1964,LAL
Lenny Wilkens,https://www.basketball-reference.com/players/w/wilkele01.html,1964,STL
Jay Arnette,https://www.basketball-reference.com/players/a/arnetja01.html,1965,CIN
Dick Barnett,https://www.basketball-reference.com/players/b/barnedi01.html,1965,LAL
John Barnhill,https://www.basketball-reference.com/players/b/barnhjo01.html,1965,STL
Elgin Baylor,https://www.basketball-reference.com/players/b/bayloel01.html,1965,LAL
Zelmo Beaty,https://www.basketball-reference.com/players/b/beatyze01.html,1965,STL
Walt Bellamy,https://www.basketball-reference.com/players/b/bellawa01.html,1965,BAL
Al Bianchi,https://www.basketball-reference.com/players/b/biancal01.html,1965,PHI
Ron Bonham,https://www.basketball-reference.com/players/b/bonharo01.html,1965,BOS
Gary Bradds,https://www.basketball-reference.com/players/b/braddga01.html,1965,BAL
Bill Bridges,https://www.basketball-reference.com/players/b/bridgbi01.html,1965,STL
Wilt Chamberlain,https://www.basketball-reference.com/players/c/chambwi01.html,1965,PHI
Larry Costello,https://www.basketball-reference.com/players/c/costela01.html,1965,PHI
Mel Counts,https://www.basketball-reference.com/players/c/countme01.html,1965,BOS
Leroy Ellis,https://www.basketball-reference.com/players/e/ellisle01.html,1965,LAL
Wayne Embry,https://www.basketball-reference.com/players/e/embrywa01.html,1965,CIN
Mike Farmer,https://www.basketball-reference.com/players/f/farmemi01.html,1965,STL
Bob Ferry,https://www.basketball-reference.com/players/f/ferrybo01.html,1965,BAL
Dave Gambee,https://www.basketball-reference.com/players/g/gambeda01.html,1965,PHI
Si Green,https://www.basketball-reference.com/players/g/greensi01.html,1965,BAL
Hal Greer,https://www.basketball-reference.com/players/g/greerha01.html,1965,PHI
Richie Guerin,https://www.basketball-reference.com/players/g/gueriri01.html,1965,STL
Cliff Hagan,https://www.basketball-reference.com/players/h/hagancl01.html,1965,STL
Happy Hairston,https://www.basketball-reference.com/players/h/hairsha01.html,1965,CIN
Charlie Hardnett,https://www.basketball-reference.com/players/h/hardnch01.html,1965,BAL
John Havlicek,https://www.basketball-reference.com/players/h/havlijo01.html,1965,BOS
Tom Hawkins,https://www.basketball-reference.com/players/h/hawkito01.html,1965,CIN
Walt Hazzard,https://www.basketball-reference.com/players/a/abdulma01.html,1965,LAL
Tom Heinsohn,https://www.basketball-reference.com/players/h/heinsto01.html,1965,BOS
Wayne Hightower,https://www.basketball-reference.com/players/h/hightwa01.html,1965,BAL
Bailey Howell,https://www.basketball-reference.com/players/h/howelba01.html,1965,BAL
Darrall Imhoff,https://www.basketball-reference.com/players/i/imhofda01.html,1965,LAL
Luke Jackson,https://www.basketball-reference.com/players/j/jackslu01.html,1965,PHI
Gus Johnson,https://www.basketball-reference.com/players/j/johnsgu01.html,1965,BAL
K.C. Jones,https://www.basketball-reference.com/players/j/joneskc01.html,1965,BOS
Larry Jones,https://www.basketball-reference.com/players/j/jonesla01.html,1965,PHI
Sam Jones,https://www.basketball-reference.com/players/j/jonessa01.html,1965,BOS
Wali Jones,https://www.basketball-reference.com/players/j/joneswa02.html,1965,BAL
Red Kerr,https://www.basketball-reference.com/players/k/kerrre01.html,1965,PHI
Jim King,https://www.basketball-reference.com/players/k/kingji01.html,1965,LAL
Rudy LaRusso,https://www.basketball-reference.com/players/l/larusru01.html,1965,LAL
Kevin Loughery,https://www.basketball-reference.com/players/l/loughke01.html,1965,BAL
Jerry Lucas,https://www.basketball-reference.com/players/l/lucasje01.html,1965,CIN
Billy McGill,https://www.basketball-reference.com/players/m/mcgilbi01.html,1965,LAL
Jeff Mullins,https://www.basketball-reference.com/players/m/mullije01.html,1965,STL
Willie Naulls,https://www.basketball-reference.com/players/n/naullwi01.html,1965,BOS
Don Nelson,https://www.basketball-reference.com/players/n/nelsodo01.html,1965,LAL
Don Ohl,https://www.basketball-reference.com/players/o/ohldo01.html,1965,BAL
Bud Olsen,https://www.basketball-reference.com/players/o/olsenbu01.html,1965,CIN
Bob Pettit,https://www.basketball-reference.com/players/p/pettibo01.html,1965,STL
Oscar Robertson,https://www.basketball-reference.com/players/r/roberos01.html,1965,CIN
